Non_A_timestamp	Non_A_symbol	Non_A_timeframe	Non_A_close	Non_A_Base_FL	Non_A_UOEDT	Non_A_LOEDT	Non_A_horiz_high_map	Non_A_horiz_low_map	Non_A_ssa	Non_A_ema_ssa	Non_A_crossing
1788247802	XAUUSD	M5	4425.48						4423.54634760	4425.05387041	0
1788248102	XAUUSD	M5	4414.15						4422.23511566	4423.64449303	0
1788248402	XAUUSD	M5	4418.33						4421.09605697	4422.37027500	0
1788248702	XAUUSD	M5	4422.38						4419.69092565	4421.03060033	0
1788249002	XAUUSD	M5	4419.30						4417.56312059	4419.29686046	0
1788249302	XAUUSD	M5	4420.21						4414.49225117	4416.89455581	0
1788249602	XAUUSD	M5	4411.43						4410.29870464	4413.59663023	0
1788249902	XAUUSD	M5	4395.84						4405.19103733	4409.39383378	0
1788250202	XAUUSD	M5	4405.52						4399.68333142	4404.53858260	0
1788250502	XAUUSD	M5	4395.22						4393.75097610	4399.14477935	0
1788250802	XAUUSD	M5	4385.17						4387.93675791	4393.54076863	0
1788251102	XAUUSD	M5	4383.03						4382.79406651	4388.16741757	0
1788251402	XAUUSD	M5	4374.48						4378.60170863	4383.38456310	0
1788251702	XAUUSD	M5	4374.59						4375.67930770	4379.53193540	0
1788252002	XAUUSD	M5	4375.72						4373.97114869	4376.75154204	0
1788252302	XAUUSD	M5	4377.17						4373.27671236	4375.01412720	0
1788252602	XAUUSD	M5	4376.91						4373.28450006	4374.14931363	0
1788252902	XAUUSD	M5	4370.94						4373.69467441	4373.92199402	0
1788253202	XAUUSD	M5	4374.15						4374.36130238	4374.14164820	1
1788253502	XAUUSD	M5	4369.91						4374.93033935	4374.53599378	0
1788253802	XAUUSD	M5	4376.08						4375.26759895	4374.90179636	0
1788254102	XAUUSD	M5	4376.44						4375.05827651	4374.98003644	0
1788254402	XAUUSD	M5	4375.29						4374.25088323	4374.61545983	1
1788254702	XAUUSD	M5	4372.95						4372.95842036	4373.78694010	0
1788255002	XAUUSD	M5	4370.89						4371.42075928	4372.60384969	0
1788255302	XAUUSD	M5	4368.09						4369.92133600	4371.26259284	0
1788255602	XAUUSD	M5	4371.67						4368.79115931	4370.02687608	0
1788255902	XAUUSD	M5	4369.74						4368.17149624	4369.09918616	0
1788256202	XAUUSD	M5	4370.38						4368.30729618	4368.70324117	0
1788256502	XAUUSD	M5	4364.91						4369.30079023	4369.00201570	1
1788256802	XAUUSD	M5	4368.47					4364.22000	4371.27685515	4370.13943542	0
1788257102	XAUUSD	M5	4373.09						4374.00086539	4372.07015041	0
1788257402	XAUUSD	M5	4378.33						4377.08043224	4374.57529132	0
1788257702	XAUUSD	M5	4381.05						4379.99769462	4377.28649297	0
1788258002	XAUUSD	M5	4384.42						4382.32528171	4379.80588734	0
1788258302	XAUUSD	M5	4384.98						4383.73328749	4381.76958742	0
1788258602	XAUUSD	M5	4383.69						4384.11418163	4382.94188452	0
1788258902	XAUUSD	M5	4384.27						4383.59261455	4383.26724953	0
1788259202	XAUUSD	M5	4381.61						4382.36895475	4382.81810214	1
1788259502	XAUUSD	M5	4378.27						4380.75291249	4381.78550731	0
1788259802	XAUUSD	M5	4375.80						4379.13435352	4380.45993042	0
1788260102	XAUUSD	M5	4378.18						4377.87448906	4379.16720974	0
1788260402	XAUUSD	M5	4380.16						4377.12475065	4378.14598020	0
1788260702	XAUUSD	M5	4382.13						4376.96281020	4377.55439520	0
1788261002	XAUUSD	M5	4377.25						4377.36635064	4377.46037292	0
1788261302	XAUUSD	M5	4376.04						4378.36062931	4377.91050111	1
1788261602	XAUUSD	M5	4377.91						4379.78652899	4378.84851505	0
1788261902	XAUUSD	M5	4380.61						4381.32075830	4380.08463668	0
1788262202	XAUUSD	M5	4380.49						4382.56587061	4381.32525364	0
1788262502	XAUUSD	M5	4383.77						4383.22553775	4382.27539569	0
1788262802	XAUUSD	M5	4384.31						4382.95935087	4382.61737328	0
1788263102	XAUUSD	M5	4385.15				4387.27000		4381.64016044	4382.12876686	1
1788263402	XAUUSD	M5	4379.07						4379.33646828	4380.73261757	0
1788263702	XAUUSD	M5	4374.77						4376.47460043	4378.60360900	0
1788264002	XAUUSD	M5	4371.96						4373.56147785	4376.08254343	0
1788264302	XAUUSD	M5	4370.68						4371.02909721	4373.55582032	0
1788264602	XAUUSD	M5	4370.97						4369.17561371	4371.36571701	0
1788264902	XAUUSD	M5	4370.71						4368.03276207	4369.69923954	0
1788265202	XAUUSD	M5	4368.04						4367.44368443	4368.57146199	0
1788265502	XAUUSD	M5	4368.53						4367.09677652	4367.83411925	0
1788265802	XAUUSD	M5	4359.04						4366.48024226	4367.15718076	0
1788266102	XAUUSD	M5	4357.88						4365.29701827	4366.22709951	0
1788266402	XAUUSD	M5	4364.88						4363.11514877	4364.67112414	0
1788266702	XAUUSD	M5	4364.55						4359.52015670	4362.09564042	0
1788267002	XAUUSD	M5	4362.94						4354.59167506	4358.34365774	0
1788267302	XAUUSD	M5	4356.39						4348.80629120	4353.57497447	0
1788267602	XAUUSD	M5	4339.53						4343.02865851	4348.30181649	0
1788267902	XAUUSD	M5	4331.67						4338.47634003	4343.38907826	0
1788268202	XAUUSD	M5	4329.61					4326.21000	4335.97945861	4339.68426843	0
1788268502	XAUUSD	M5	4333.85						4335.89506427	4337.78966635	0
1788268802	XAUUSD	M5	4335.93						4338.05466735	4337.92216685	1
1788269102	XAUUSD	M5	4342.99						4341.99863722	4339.96040204	0
1788269402	XAUUSD	M5	4353.00						4346.92237134	4343.44138669	0
1788269702	XAUUSD	M5	4353.25						4351.90051081	4347.67094875	0
1788270002	XAUUSD	M5	4361.82						4356.38528097	4352.02811486	0
1788270302	XAUUSD	M5	4361.33						4359.86987328	4355.94899407	0
1788270602	XAUUSD	M5	4357.98						4362.34521033	4359.14710220	0
1788270902	XAUUSD	M5	4365.84						4364.09516117	4361.62113169	0
1788271202	XAUUSD	M5	4353.50						4365.24893080	4363.43503124	0
1788271502	XAUUSD	M5	4366.32						4366.43790331	4364.93646728	0
1788271802	XAUUSD	M5	4370.22						4367.50816060	4366.22231394	0
1788272102	XAUUSD	M5	4371.35						4368.39244225	4367.30737810	0
1788272402	XAUUSD	M5	4373.66				4375.62000		4368.96752854	4368.13745332	0
1788272702	XAUUSD	M5	4365.94						4369.04463311	4368.59104322	0
1788273002	XAUUSD	M5	4372.13						4368.68974747	4368.64039534	0
1788273302	XAUUSD	M5	4365.94						4367.66178053	4368.15108793	1
1788273602	XAUUSD	M5	4367.01						4366.11605847	4367.13357320	0
1788273902	XAUUSD	M5	4361.58						4364.12913944	4365.63135632	0
1788274202	XAUUSD	M5	4359.98						4362.04562358	4363.83848995	0
1788274502	XAUUSD	M5	4360.28						4360.17662409	4362.00755702	0
1788274802	XAUUSD	M5	4357.74						4358.78408919	4360.39582311	0
1788275102	XAUUSD	M5	4360.18						4358.17975442	4359.28778876	0
1788275402	XAUUSD	M5	4357.07						4358.43417002	4358.86097939	0
1788275702	XAUUSD	M5	4363.34						4359.61404520	4359.23751230	1
1788276002	XAUUSD	M5	4362.29						4361.43843069	4360.33797149	0
1788276302	XAUUSD	M5	4365.70						4363.72609820	4362.03203485	0
1788276602	XAUUSD	M5	4363.21						4366.14269062	4364.08736274	0
1788276902	XAUUSD	M5	4364.07						4368.50256495	4366.29496384	0
1788277202	XAUUSD	M5	4370.79						4370.50720752	4368.40108568	0
1788277502	XAUUSD	M5	4371.14						4371.72260538	4370.06184553	0
1788277802	XAUUSD	M5	4373.09						4371.93985306	4371.00084929	0
1788278102	XAUUSD	M5	4372.90						4371.04699463	4371.02392196	0
1788278402	XAUUSD	M5	4371.92				4374.72000		4369.13339615	4370.07865906	1
1788278702	XAUUSD	M5	4367.83						4366.42623037	4368.25244472	0
1788279002	XAUUSD	M5	4362.56						4363.33384252	4365.79314362	0
1788279302	XAUUSD	M5	4358.65						4360.28322848	4363.03818605	0
1788279602	XAUUSD	M5	4357.97						4357.62237884	4360.33028244	0
1788279902	XAUUSD	M5	4352.90						4355.52740915	4357.92884579	0
1788280202	XAUUSD	M5	4348.69						4354.12220229	4356.02552404	0
1788280502	XAUUSD	M5	4355.17						4353.41710566	4354.72131485	0
1788280802	XAUUSD	M5	4354.87						4353.00283219	4353.86207352	0
1788281102	XAUUSD	M5	4357.24						4352.61697657	4353.23952504	0
1788281402	XAUUSD	M5	4355.21						4352.00494727	4352.62223616	0
1788281702	XAUUSD	M5	4351.28						4351.12374178	4351.87298897	0
1788282002	XAUUSD	M5	4346.97						4350.10073479	4350.98686188	0
1788282302	XAUUSD	M5	4345.96						4349.11368208	4350.05027198	0
1788282602	XAUUSD	M5	4346.39						4348.28160174	4349.16593686	0
1788282902	XAUUSD	M5	4346.53						4347.61080073	4348.38836879	0
1788283202	XAUUSD	M5	4347.38						4347.07666005	4347.73251442	0
1788283502	XAUUSD	M5	4349.96						4346.58845535	4347.16048489	0
1788283802	XAUUSD	M5	4347.61						4346.00103291	4346.58075890	0
1788284102	XAUUSD	M5	4345.93						4345.31273011	4345.94674451	0
1788284402	XAUUSD	M5	4344.18						4344.52315448	4345.23494949	0
1788284702	XAUUSD	M5	4342.91						4343.67656163	4344.45575556	0
1788285002	XAUUSD	M5	4343.25						4342.79092939	4343.62334248	0
1788285302	XAUUSD	M5	4342.96						4341.86445109	4342.74389678	0
1788285602	XAUUSD	M5	4338.83						4340.89816423	4341.82103051	0
1788285902	XAUUSD	M5	4336.62						4339.97358945	4340.89730998	0
1788286202	XAUUSD	M5	4336.43						4339.07827016	4339.98779007	0
1788286502	XAUUSD	M5	4340.76						4338.11245510	4339.05012258	0
1788286802	XAUUSD	M5	4341.39						4336.88966443	4337.96989351	0
1788287102	XAUUSD	M5	4337.51						4335.38549734	4336.67769542	0
1788287402	XAUUSD	M5	4333.91						4333.78923368	4335.23346455	0
1788287702	XAUUSD	M5	4329.76						4332.34787732	4333.79067094	0
1788288002	XAUUSD	M5	4329.66						4331.34611193	4332.56839143	0
1788288302	XAUUSD	M5	4331.66						4330.91095562	4331.73967353	0
1788288602	XAUUSD	M5	4329.43						4331.01820577	4331.37893965	0
1788288902	XAUUSD	M5	4331.76						4331.62846514	4331.50370239	1
1788289202	XAUUSD	M5	4331.93						4332.49668990	4332.00019615	0
1788289502	XAUUSD	M5	4331.49						4333.36943058	4332.68481336	0
1788289802	XAUUSD	M5	4337.34						4333.97876470	4333.33178903	0
1788290102	XAUUSD	M5	4335.35						4333.96962282	4333.65070593	0
1788290402	XAUUSD	M5	4334.07						4333.30231418	4333.47651006	1
1788290702	XAUUSD	M5	4334.52						4332.07413956	4332.77532481	0
1788291002	XAUUSD	M5	4330.00						4330.47197925	4331.62365203	0
1788291302	XAUUSD	M5	4323.26						4328.87491852	4330.24928528	0
1788291602	XAUUSD	M5	4326.44					4322.72000	4327.68759621	4328.96844074	0
1788291902	XAUUSD	M5	4327.42						4326.96496643	4327.96670359	0
1788292202	XAUUSD	M5	4328.13						4326.69433274	4327.33051816	0
1788292502	XAUUSD	M5	4327.17						4326.76655262	4327.04853539	0
1788292802	XAUUSD	M5	4327.99						4327.03674336	4327.04263938	0
1788293102	XAUUSD	M5	4329.21						4327.31777762	4327.18020850	1
1788293402	XAUUSD	M5	4325.74						4327.45464760	4327.31742805	0
1788293702	XAUUSD	M5	4327.81						4327.48842116	4327.40292460	0
1788294002	XAUUSD	M5	4327.91						4327.39470414	4327.39881437	1
1788294302	XAUUSD	M5	4326.09						4327.25243964	4327.32562700	0
1788294602	XAUUSD	M5	4326.08						4327.21542818	4327.27052759	0
1788294902	XAUUSD	M5	4327.59						4327.36098139	4327.31575449	1
1788295202	XAUUSD	M5	4327.64						4327.69243719	4327.50409584	0
1788295502	XAUUSD	M5	4328.57						4328.16224165	4327.83316874	0
1788295802	XAUUSD	M5	4328.73						4328.65431029	4328.24373952	0
1788296102	XAUUSD	M5	4328.20						4329.05729280	4328.65051616	0
1788300002	XAUUSD	M5	4331.23				4334.35000		4329.31299788	4328.98175702	0
1788300302	XAUUSD	M5	4330.00						4329.31164094	4329.14669898	0
1788300602	XAUUSD	M5	4329.19						4329.09249215	4329.11959556	1
1788300902	XAUUSD	M5	4327.56						4328.73282407	4328.92620982	0
1788301202	XAUUSD	M5	4328.16						4328.36835843	4328.64728412	0
1788301502	XAUUSD	M5	4327.79						4328.08329346	4328.36528879	0
1788301802	XAUUSD	M5	4327.31						4327.93092327	4328.14810603	0
1788302102	XAUUSD	M5	4327.67						4327.94049396	4328.04429999	0
1788302402	XAUUSD	M5	4328.31						4328.08789843	4328.06609921	1
1788302702	XAUUSD	M5	4328.36						4328.29735013	4328.18172467	0
1788303002	XAUUSD	M5	4329.25						4328.54940218	4328.36556343	0
1788303302	XAUUSD	M5	4329.37						4328.83404089	4328.59980216	0
1788303602	XAUUSD	M5	4329.56						4329.18968430	4328.89474323	0
1788303902	XAUUSD	M5	4330.74						4329.66316432	4329.27895377	0
1788304202	XAUUSD	M5	4330.63						4330.24101962	4329.75998670	0
1788304502	XAUUSD	M5	4329.99						4330.87421748	4330.31710209	0
1788304802	XAUUSD	M5	4327.37						4331.49268507	4330.90489358	0
1788305102	XAUUSD	M5	4330.87						4332.05062993	4331.47776176	0
1788305402	XAUUSD	M5	4332.96						4332.33002803	4331.90389489	0
1788305702	XAUUSD	M5	4334.94				4335.76000		4332.15785628	4332.03087559	0
1788306002	XAUUSD	M5	4333.78						4331.46160466	4331.74624012	1
1788306302	XAUUSD	M5	4331.61						4330.36182616	4331.05403314	0
1788306602	XAUUSD	M5	4329.27						4329.09507404	4330.07455359	0
1788306902	XAUUSD	M5	4324.40						4327.95220490	4329.01337924	0
1788307202	XAUUSD	M5	4329.38						4327.25725158	4328.13531541	0
1788307502	XAUUSD	M5	4323.21						4326.96866856	4327.55199199	0
1788307802	XAUUSD	M5	4328.07						4327.17204043	4327.36201621	0
1788308102	XAUUSD	M5	4327.71						4327.54719704	4327.45460663	1
1788308402	XAUUSD	M5	4329.69						4327.80664672	4327.63062668	0
1788308702	XAUUSD	M5	4325.85						4327.61118533	4327.62090600	1
1788309002	XAUUSD	M5	4322.97						4326.83584760	4327.22837680	0
1788309302	XAUUSD	M5	4327.06						4325.44873475	4326.33855578	0
1788309602	XAUUSD	M5	4330.12						4323.40757595	4324.87306586	0
1788309902	XAUUSD	M5	4323.55						4320.86331149	4322.86818868	0
1788310202	XAUUSD	M5	4315.27						4318.34627772	4320.60723320	0
1788310502	XAUUSD	M5	4315.81						4316.43631314	4318.52177317	0
1788310802	XAUUSD	M5	4312.18						4315.35473674	4316.93825495	0
1788311102	XAUUSD	M5	4308.46						4315.21492760	4316.07659128	0
1788311402	XAUUSD	M5	4317.63						4315.84294668	4315.95976898	0
1788311702	XAUUSD	M5	4320.46						4316.54559544	4316.25268221	1
1788312002	XAUUSD	M5	4321.62						4316.69198567	4316.47233394	0
1788312302	XAUUSD	M5	4317.22						4315.79305710	4316.13269552	1
1788312602	XAUUSD	M5	4309.56						4313.70034866	4314.91652209	0
1788312902	XAUUSD	M5	4307.82						4310.59852392	4312.75752300	0
1788313202	XAUUSD	M5	4309.12						4306.75591445	4309.75671873	0
1788313502	XAUUSD	M5	4306.23						4302.56017014	4306.15844444	0
1788313802	XAUUSD	M5	4297.45						4298.62321889	4302.39083166	0
1788314102	XAUUSD	M5	4291.00						4295.69925907	4299.04504537	0
1788314402	XAUUSD	M5	4295.74					4287.38000	4294.32644957	4296.68574747	0
1788314702	XAUUSD	M5	4292.66						4294.50931972	4295.59753359	0
1788315002	XAUUSD	M5	4296.13						4296.19261932	4295.89507646	1
1788315302	XAUUSD	M5	4300.64						4298.94282335	4297.41894990	0
1788315602	XAUUSD	M5	4303.56						4302.17299295	4299.79597143	0
1788315902	XAUUSD	M5	4304.41						4305.31776359	4302.55686751	0
1788316202	XAUUSD	M5	4308.00						4307.93543283	4305.24615017	0
1788316502	XAUUSD	M5	4312.28						4309.62258720	4307.43436868	0
1788316802	XAUUSD	M5	4309.32						4310.12746164	4308.78091516	0
1788317102	XAUUSD	M5	4310.49						4309.50055971	4309.14073744	0
1788317402	XAUUSD	M5	4305.66						4307.83532370	4308.48803057	1
1788317702	XAUUSD	M5	4302.90						4305.46589469	4306.97696263	0
1788318002	XAUUSD	M5	4301.23						4302.70808682	4304.84252472	0
1788318302	XAUUSD	M5	4299.40						4299.82822689	4302.33537581	0
1788318602	XAUUSD	M5	4300.87						4297.09136265	4299.71336923	0
1788318902	XAUUSD	M5	4297.86						4294.63592467	4297.17464695	0
1788319202	XAUUSD	M5	4293.70						4292.72183190	4294.94823942	0
1788319502	XAUUSD	M5	4293.78						4291.62620225	4293.28722084	0
1788319802	XAUUSD	M5	4285.18						4291.43198202	4292.35960143	0
1788320102	XAUUSD	M5	4291.47					4282.53000	4292.34981706	4292.35470924	0
1788320402	XAUUSD	M5	4288.84						4294.08157216	4293.21814070	1
1788320702	XAUUSD	M5	4299.31						4296.43732040	4294.82773055	0
1788321002	XAUUSD	M5	4300.78						4298.86563345	4296.84668200	0
1788321302	XAUUSD	M5	4303.33						4301.06929796	4298.95798998	0
1788321602	XAUUSD	M5	4303.84						4302.82079843	4300.88939420	0
1788321902	XAUUSD	M5	4304.86						4304.04434914	4302.46687167	0
1788322202	XAUUSD	M5	4304.30						4304.72097723	4303.59392445	0
1788322502	XAUUSD	M5	4303.18						4304.95159006	4304.27275726	0
1788322802	XAUUSD	M5	4304.32						4304.91948918	4304.59612322	0
1788323102	XAUUSD	M5	4302.76						4304.75333948	4304.67473135	0
1788323402	XAUUSD	M5	4305.35						4304.61371507	4304.64422321	1
1788323702	XAUUSD	M5	4304.58						4304.51089775	4304.57756048	0
1788324002	XAUUSD	M5	4304.75						4304.51927690	4304.54841869	0
1788324302	XAUUSD	M5	4305.59						4304.67612503	4304.61227186	1
1788324602	XAUUSD	M5	4306.18						4305.00346921	4304.80787054	0
1788324902	XAUUSD	M5	4307.28						4305.55182648	4305.17984851	0
1788325202	XAUUSD	M5	4306.40						4306.37477060	4305.77730955	0
1788325502	XAUUSD	M5	4304.62						4307.55714741	4306.66722848	0
1788325802	XAUUSD	M5	4310.00						4309.16854715	4307.91788782	0
1788326102	XAUUSD	M5	4310.87						4311.06553041	4309.49170911	0
1788326402	XAUUSD	M5	4308.64						4313.15834106	4311.32502509	0
1788326702	XAUUSD	M5	4313.06						4315.40867354	4313.36684931	0
1788327002	XAUUSD	M5	4324.55						4317.58876030	4315.47780481	0
1788327302	XAUUSD	M5	4318.14						4319.30679981	4317.39230231	0
1788327602	XAUUSD	M5	4323.14						4320.69565906	4319.04398069	0
1788327902	XAUUSD	M5	4325.89						4321.68078086	4320.36238077	0
1788328202	XAUUSD	M5	4320.15						4322.30264146	4321.33251112	0
1788328502	XAUUSD	M5	4319.83						4322.83399504	4322.08325308	0
1788328802	XAUUSD	M5	4318.10						4323.37219900	4322.72772604	0
1788329102	XAUUSD	M5	4324.21						4323.98450301	4323.35611452	0
1788329402	XAUUSD	M5	4326.55						4324.42655634	4323.89133543	0
1788329702	XAUUSD	M5	4326.09						4324.54324869	4324.21729206	0
1788330002	XAUUSD	M5	4326.76						4324.24893301	4324.23311254	0
1788330302	XAUUSD	M5	4322.83						4323.53215030	4323.88263142	1
1788330602	XAUUSD	M5	4319.89						4322.57478795	4323.22870969	0
1788330902	XAUUSD	M5	4324.67						4321.60643788	4322.41757379	0
1788331202	XAUUSD	M5	4324.22						4320.71703217	4321.56730298	0
1788331502	XAUUSD	M5	4316.46						4320.15899674	4320.86314986	0
1788331802	XAUUSD	M5	4316.23						4320.30828952	4320.58571969	0
1788332102	XAUUSD	M5	4321.76						4321.22538679	4320.90555324	1
1788332402	XAUUSD	M5	4321.53						4322.65868436	4321.78211880	0
1788332702	XAUUSD	M5	4326.29						4324.36304761	4323.07258320	0
1788333002	XAUUSD	M5	4326.71						4325.91952661	4324.49605491	0
1788333302	XAUUSD	M5	4328.16						4327.04284603	4325.76945047	0
1788333602	XAUUSD	M5	4328.43						4327.52594523	4326.64769785	0
1788333902	XAUUSD	M5	4326.82						4327.33984739	4326.99377262	0
1788334202	XAUUSD	M5	4327.36						4326.64335331	4326.81856296	1
1788334502	XAUUSD	M5	4326.48						4325.65759998	4326.23808147	0
1788334802	XAUUSD	M5	4322.68						4324.67899262	4325.45853704	0
1788335102	XAUUSD	M5	4322.29						4324.03078471	4324.74466088	0
1788335402	XAUUSD	M5	4322.40						4323.87245726	4324.30855907	0
1788335702	XAUUSD	M5	4323.17						4324.22167838	4324.26511872	0
1788336002	XAUUSD	M5	4327.26						4324.93438612	4324.59975242	1
1788336302	XAUUSD	M5	4329.89						4325.67226331	4325.13600786	0
1788336602	XAUUSD	M5	4325.69				4331.67000		4326.14642014	4325.64121400	0
1788336902	XAUUSD	M5	4325.17						4326.26347109	4325.95234254	0
1788337202	XAUUSD	M5	4326.05						4325.92042125	4325.93638189	1
1788337502	XAUUSD	M5	4323.02						4325.08918361	4325.51278275	0
1788337802	XAUUSD	M5	4321.72						4323.90060932	4324.70669603	0
1788338102	XAUUSD	M5	4324.93						4322.48256582	4323.59463093	0
1788338402	XAUUSD	M5	4322.02						4320.85612189	4322.22537641	0
1788338702	XAUUSD	M5	4321.78						4319.18506520	4320.70522081	0
1788339002	XAUUSD	M5	4314.46						4317.58054870	4319.14288475	0
1788339302	XAUUSD	M5	4312.87						4316.27610644	4317.70949559	0
1788339602	XAUUSD	M5	4315.87						4315.29538415	4316.50243987	0
1788339902	XAUUSD	M5	4318.67						4314.47146566	4315.48695276	0
1788340202	XAUUSD	M5	4313.92						4313.61879894	4314.55287585	0
1788340502	XAUUSD	M5	4314.40						4312.78482150	4313.66884867	0
1788340802	XAUUSD	M5	4309.01						4311.91169418	4312.79027143	0
1788341102	XAUUSD	M5	4309.07						4311.09386690	4311.94206916	0
1788341402	XAUUSD	M5	4309.83						4310.29793681	4311.12000299	0
1788341702	XAUUSD	M5	4308.89						4309.49999778	4310.31000038	0
1788342002	XAUUSD	M5	4310.05						4308.73843288	4309.52421663	0
1788342302	XAUUSD	M5	4310.33						4308.02437930	4308.77429796	0
1788342602	XAUUSD	M5	4308.62						4307.40638649	4308.09034223	0
1788342902	XAUUSD	M5	4308.58						4306.96999362	4307.53016792	0
1788343202	XAUUSD	M5	4304.24						4306.76249285	4307.14633038	0
1788343502	XAUUSD	M5	4303.02					4301.79000	4306.89763969	4307.02198504	0
1788343802	XAUUSD	M5	4306.87						4307.33852885	4307.18025694	1
1788344102	XAUUSD	M5	4308.52						4307.88860621	4307.53443158	0
1788344402	XAUUSD	M5	4310.49						4308.39100544	4307.96271851	0
1788344702	XAUUSD	M5	4309.91						4308.73235946	4308.34753899	0
1788345002	XAUUSD	M5	4308.93						4308.91560351	4308.63157125	0
1788345302	XAUUSD	M5	4308.55						4309.00103376	4308.81630250	0
1788345602	XAUUSD	M5	4309.43						4309.10893005	4308.96261628	0
1788345902	XAUUSD	M5	4310.34						4309.39420056	4309.17840842	0
1788346202	XAUUSD	M5	4308.44						4310.00258794	4309.59049818	0
